Log Number,Bus Voltage (V),Shunt Voltage (mV),Load Current (mA),Load Voltage (V),Power (mW),DateTime
1812,3.328000069,-6.71999979,-73.5,3.3212800692099997,204,2022/03/29 15:45:35
1813,3.323999882,-4.179999828,-35.40000153,3.3198198821719997,108,2022/03/29 15:46:35
1814,3.296000004,-2.230000019,-7.900000095,3.2937700039810003,40,2022/03/29 15:47:35
1815,3.299999952,-1.600000024,-7,3.2983999519759997,20,2022/03/29 15:48:35
1816,3.312000036,-9.529999733,-87,3.302470036267,286,2022/03/29 15:49:35
1817,3.252000093,-8.899999619,-94,3.243100093381,286,2022/03/29 15:50:35
1818,3.303999901,-7.53000021,-70.80000305,3.29646990079,184,2022/03/29 15:51:35
1819,3.335999966,-5.889999866,-51,3.330109966134,186,2022/03/29 15:52:37
1820,3.288000107,-5.539999962,-55.70000076,3.2824601070379997,114,2022/03/29 15:53:35
1821,3.312000036,-6.440000057,-64.90000153,3.305560035943,190,2022/03/29 15:54:35
1822,3.303999901,-2.049999952,-20.79999924,3.3019499010480002,42,2022/03/29 15:55:35
1823,3.279999971,-1.049999952,-0.899999976,3.278949971048,4,2022/03/29 15:56:35
1824,3.299999952,0.360000014,2.700000048,3.300359952014,30,2022/03/29 15:57:35
1825,3.263999939,4.070000172,53.5,3.2680699391720003,134,2022/03/29 15:58:35
1826,3.267999887,4.010000229,47.5,3.272009887229,168,2022/03/29 15:59:35
1827,3.28399992,0.550000012,9,3.2845499200119996,62,2022/03/29 16:00:35
1828,3.299999952,-4.619999886,-33.29999924,3.2953799521139997,104,2022/03/29 16:01:35
1829,3.292000055,-3.140000105,-28.5,3.2888600548949998,32,2022/03/29 16:02:35
1830,3.308000088,-7.880000114,-74.30000305,3.300120087886,180,2022/03/29 16:03:35
1831,3.308000088,-7.289999962,-64.5,3.300710088038,216,2022/03/29 16:04:35
1832,3.296000004,-4.380000114,-44,3.291620003886,124,2022/03/29 16:05:35
1833,3.299999952,-4.949999809,-32.79999924,3.295049952191,134,2022/03/29 16:06:35
1834,3.184000015,-4.420000076,-35.79999924,3.179580014924,62,2022/03/29 16:07:35
1835,3.279999971,1.289999962,7.800000191,3.2812899709620003,58,2022/03/29 16:08:35
1836,3.276000023,-0.879999995,3.200000048,3.275120023005,848,2022/03/29 16:09:37
1837,3.200000048,-1.74000001,7.300000191,3.1982600479900003,30,2022/03/29 16:10:35
1838,3.187999964,-1.960000038,-18.70000076,3.186039963962,40,2022/03/29 16:11:35
1839,3.15199995,-0.730000019,-9.600000381,3.151269949981,4,2022/03/29 16:12:35
1840,3.252000093,-0.460000008,12.60000038,3.2515400929919998,36,2022/03/29 16:13:35
1841,3.220000029,2.25999999,42.79999924,3.22226002899,76,2022/03/29 16:14:35
1842,3.252000093,1.480000019,22.79999924,3.2534800930189998,86,2022/03/29 16:15:35
1843,3.272000074,9.960000038,21.79999924,3.281960074038,92,2022/03/29 16:16:35
1844,3.243999958,3.710000038,30.60000038,3.247709958038,108,2022/03/29 16:17:35
1845,3.236000061,2.839999914,38.59999847,3.238840060914,158,2022/03/29 16:18:35
1846,3.232000113,4.670000076,35.20000076,3.236670113076,124,2022/03/29 16:19:35
1847,3.21600008,4.380000114,55.29999924,3.2203800801140003,140,2022/03/29 16:20:35
1848,3.203999996,4.630000114,51.79999924,3.208629996114,168,2022/03/29 16:21:35
1849,3.227999926,4.900000095,54,3.232899926095,160,2022/03/29 16:22:35
1850,3.200000048,11.88000011,409.6000061,3.2118800481100003,374,2022/03/29 16:23:35
1851,3.203999996,5.050000191,49,3.2090499961909997,190,2022/03/29 16:24:35
1852,3.211999893,5.449999809,53.5,3.2174498928090003,212,2022/03/29 16:25:35
1853,3.203999996,5.400000095,54.09999847,3.2093999960949997,236,2022/03/29 16:26:37
1854,3.084000111,5,58.29999924,3.089000111,200,2022/03/29 16:27:35
1855,3.256000042,-3.410000086,-29.5,3.2525900419140004,88,2022/03/29 16:28:35
1856,3.247999907,-4.309999943,-40.5,3.243689907057,102,2022/03/29 16:29:35
1857,3.263999939,-4.300000191,-34.40000153,3.259699938809,108,2022/03/29 16:30:35
1858,3.276000023,-4.260000229,-37.09999847,3.271740022771,102,2022/03/29 16:31:35
1859,3.223999977,-3.960000038,-38.90000153,3.220039976962,98,2022/03/29 16:32:35
1860,3.279999971,-2.529999971,-36.70000076,3.2774699710290003,86,2022/03/29 16:33:35
1861,3.256000042,-0.870000005,-0.100000001,3.2551300419950002,20,2022/03/29 16:34:35
1862,3.256000042,-3.160000086,-23.89999962,3.2528400419140002,96,2022/03/29 16:35:35
1863,3.296000004,-3.339999914,-29.29999924,3.292660004086,86,2022/03/29 16:36:35
1864,3.256000042,-3.269999981,-31.5,3.252730042019,66,2022/03/29 16:37:35
1865,3.25999999,-3.029999971,-18.10000038,3.256969990029,76,2022/03/29 16:38:35
1866,3.252000093,-2.920000076,-28.20000076,3.249080092924,56,2022/03/29 16:39:35
1867,3.243999958,-2.289999962,-14.89999962,3.2417099580379998,22,2022/03/29 16:40:35
1868,3.223999977,-2.190000057,-12.89999962,3.221809976943,50,2022/03/29 16:41:35
1869,3.223999977,-0.039999999,6.800000191,3.223959977001,32,2022/03/29 16:42:35
1870,3.24000001,0.01,0.600000024,3.24001001,1006,2022/03/29 16:43:35
1871,3.236000061,0.560000002,11.89999962,3.2365600610019998,36,2022/03/29 16:44:35
1872,3.220000029,0.779999971,13.60000038,3.220780028971,20,2022/03/29 16:45:35
1873,3.232000113,1.090000033,3.200000048,3.2330901130329996,56,2022/03/29 16:46:35
1874,3.220000029,0.5,18.89999962,3.220500029,36,2022/03/29 16:47:35
1875,3.232000113,-1.279999971,-9.300000191,3.2307201130289998,20,2022/03/29 16:48:35
1876,3.24000001,-3.200000048,-26.79999924,3.2368000099520002,108,2022/03/29 16:49:35
1877,3.220000029,-3.539999962,-32.70000076,3.216460029038,76,2022/03/29 16:50:35
1878,3.21600008,-2.099999905,-31.5,3.213900080095,88,2022/03/29 16:51:35
1879,3.207999945,-3.289999962,-29.70000076,3.204709945038,40,2022/03/29 16:52:35
1880,3.21600008,-2.430000067,-26.79999924,3.213570079933,58,2022/03/29 16:53:35
1881,3.247999907,-2.930000067,-24.79999924,3.2450699069330002,68,2022/03/29 16:54:35
1882,1.659999967,-2.74000001,-25.89999962,1.65725996699,56,2022/03/29 16:55:35
1883,3.232000113,-2.609999895,-22.79999924,3.2293901131049996,46,2022/03/29 16:56:35
1884,3.236000061,-1.909999967,-4,3.234090061033,66,2022/03/29 16:57:35
1885,3.092000008,-1.940000057,0.800000012,3.090060007943,68,2022/03/29 16:58:35
1886,3.236000061,-1.419999957,-17.10000038,3.2345800610429998,26,2022/03/29 16:59:35
1887,3.25999999,-2.24000001,-20.10000038,3.25775998999,40,2022/03/29 17:00:36
1888,3.276000023,-1.419999957,-8,3.2745800230429998,46,2022/03/29 17:01:35
1889,3.232000113,-1.039999962,-17.60000038,3.230960113038,36,2022/03/29 17:02:35
1890,3.252000093,-1.519999981,-13.30000019,3.250480093019,20,2022/03/29 17:03:35
1891,3.279999971,-0.300000012,-14,3.279699970988,20,2022/03/29 17:04:35
1892,3.272000074,-0.579999983,-1.799999952,3.271420074017,4,2022/03/29 17:05:35
1893,3.267999887,-0.460000008,-3.599999905,3.267539886992,20,2022/03/29 17:06:35
1894,3.272000074,-0.439999998,0.899999976,3.271560074002,16,2022/03/29 17:07:35
1895,3.256000042,0.119999997,8.199999809,3.2561200419970002,26,2022/03/29 17:08:35
1896,3.243999958,0.079999998,13.60000038,3.2440799579979998,26,2022/03/29 17:09:35
1897,3.263999939,0.569999993,14.10000038,3.264569938993,68,2022/03/29 17:10:35
1898,3.252000093,2.190000057,15.19999981,3.254190093057,72,2022/03/29 17:11:35
1899,3.21600008,9.409999847,16.70000076,3.2254100798470002,82,2022/03/29 17:12:35
1900,3.243999958,1.580000043,16.89999962,3.245579958043,78,2022/03/29 17:13:35
1901,3.243999958,1.620000005,23.10000038,3.245619958005,98,2022/03/29 17:14:35
1902,3.167999983,2.49000001,39,3.17048998301,98,2022/03/29 17:15:37
1903,3.227999926,3.369999886,48.5,3.231369925886,96,2022/03/29 17:16:35
1904,3.256000042,3.119999886,37.20000076,3.2591200418860002,102,2022/03/29 17:17:35
1905,3.256000042,2.700000048,26.89999962,3.2587000420480003,128,2022/03/29 17:18:35
1906,3.25999999,2.869999886,33.09999847,3.2628699898859996,128,2022/03/29 17:19:35
1907,3.227999926,3.74000001,43.29999924,3.23173992601,122,2022/03/29 17:20:35
1908,3.252000093,3.809999943,49.70000076,3.255810092943,124,2022/03/29 17:21:35
1909,3.252000093,4.760000229,35.59999847,3.256760093229,134,2022/03/29 17:22:35
1910,3.24000001,3.690000057,44.09999847,3.243690010057,158,2022/03/29 17:23:35
1911,3.236000061,3.890000105,42.79999924,3.239890061105,148,2022/03/29 17:24:35
1912,3.236000061,4.070000172,47.5,3.240070061172,164,2022/03/29 17:25:35
1913,3.24000001,4.809999943,41.5,3.244810009943,158,2022/03/29 17:26:36
1914,3.236000061,4.619999886,44,3.240620060886,194,2022/03/29 17:27:35
1915,3.21600008,3.99000001,50.5,3.21999008001,232,2022/03/29 17:28:35
1916,3.24000001,4.739999771,45.40000153,3.244740009771,176,2022/03/29 17:29:35
1917,3.223999977,5.380000114,60.5,3.229379977114,174,2022/03/29 17:30:35
1918,3.220000029,5.199999809,51.59999847,3.225200028809,194,2022/03/29 17:31:35
1919,2.796000004,31.70999908,331.2000122,2.82771000308,862,2022/03/29 17:32:39
1920,3.203999996,6.039999962,75.90000153,3.210039995962,190,2022/03/29 17:33:35
1921,3.223999977,6.210000038,68.80000305,3.230209977038,196,2022/03/29 17:34:35
1922,3.200000048,6.46999979,69.80000305,3.2064700477900003,200,2022/03/29 17:35:35
1923,3.211999893,6.110000134,61.59999847,3.218109893134,240,2022/03/29 17:36:35
1924,3.211999893,6.699999809,64.59999847,3.218699892809,232,2022/03/29 17:37:35
1925,3.21600008,6.380000114,70.19999695,3.222380080114,236,2022/03/29 17:38:35
1926,3.207999945,6.309999943,64.5,3.214309944943,276,2022/03/29 17:39:35
1927,3.176000118,6.739999771,75.59999847,3.182740117771,246,2022/03/29 17:40:35
1928,3.180000067,6.690000057,68.30000305,3.186690067057,278,2022/03/29 17:41:35
1929,3.164000034,6.949999809,73.5,3.170950033809,242,2022/03/29 17:42:35
1930,3.196000099,7.110000134,75,3.203110099134,308,2022/03/29 17:43:35
1931,3.191999912,8.640000343,76.69999695,3.200639912343,256,2022/03/29 17:44:35
1932,3.191999912,8.050000191,86.59999847,3.200049912191,256,2022/03/29 17:45:35
1933,3.167999983,8.93999958,76.19999695,3.17693998258,266,2022/03/29 17:46:35
1934,3.176000118,7.760000229,78.09999847,3.1837601182290003,282,2022/03/29 17:47:35
1935,3.196000099,8.050000191,79.69999695,3.204050099191,288,2022/03/29 17:48:35
1936,3.167999983,8.100000381,81.09999847,3.176099983381,278,2022/03/29 17:49:35
1937,3.167999983,8.079999924,85.19999695,3.176079982924,278,2022/03/29 17:50:35
1938,3.171999931,8.270000458,82.90000153,3.180269931458,282,2022/03/29 17:51:36
1939,3.15199995,9.579999924,87.5,3.161579949924,294,2022/03/29 17:52:35
1940,3.164000034,9.880000114,107.5999985,3.1738800341139997,314,2022/03/29 17:53:35
1941,3.15199995,8.699999809,87,3.160699949809,340,2022/03/29 17:54:36
1942,3.211999893,9.350000381,95.90000153,3.2213498933810003,298,2022/03/29 17:55:35
1943,3.227999926,8.600000381,93.90000153,3.236599926381,328,2022/03/29 17:56:35
1944,3.236000061,10.48999977,90.90000153,3.24649006077,322,2022/03/29 17:57:35
1945,3.207999945,10.11999989,96.90000153,3.21811994489,368,2022/03/29 17:58:35
1946,3.207999945,9.840000153,99.69999695,3.217839945153,344,2022/03/29 17:59:35
1947,3.232000113,10.84000015,98,3.2428401131499998,338,2022/03/29 18:00:36
1948,3.21600008,10.39000034,113.0999985,3.2263900803400003,330,2022/03/29 18:01:35
1949,3.21600008,9.970000267,99.69999695,3.225970080267,344,2022/03/29 18:02:35
1950,2.823999882,37.90000153,372.3999939,2.86189988353,976,2022/03/29 18:03:36
1951,3.180000067,11.93999958,118.1999969,3.19194006658,348,2022/03/29 18:04:37
1952,3.211999893,10.56000042,118.1999969,3.22255989342,374,2022/03/29 18:05:35
1953,3.211999893,11.10999966,119.1999969,3.22310989266,396,2022/03/29 18:06:37
1954,3.207999945,10.86999989,122.3000031,3.2188699448900002,396,2022/03/29 18:07:35
1955,3.227999926,11.97000027,118,3.2399699262699997,394,2022/03/29 18:08:35
1956,3.099999905,11.35000038,114,3.1113499053799996,386,2022/03/29 18:09:35
1957,3.223999977,11.80000019,114.9000015,3.23579997719,390,2022/03/29 18:10:35
1958,3.211999893,11.82999992,131.8999939,3.2238298929200004,410,2022/03/29 18:11:35
1959,3.211999893,11.96000004,130.5,3.2239598930400004,426,2022/03/29 18:12:35
1960,3.220000029,11.92000008,123.6999969,3.23192002908,400,2022/03/29 18:13:35
1961,3.196000099,12.13000011,121.3000031,3.20813009911,432,2022/03/29 18:14:35
1962,3.196000099,12.75,134.6000061,3.208750099,410,2022/03/29 18:15:35
1963,3.227999926,11.55000019,129.6999969,3.23954992619,422,2022/03/29 18:16:35
